GM_NAAM,GM_CODE,AANT_INW,city_name,separation,intensity,scale,scale_rel,share_NW_c,Gini,aspect_ratio,aspect_ratio_fin
Putten,GM0273,24428,Putten,74.2092457420925,2.05651628096347,6690,27.965889139703997,0.0171808377225984,0.29,0.6956779161944626,1.4374468079571328
Alphen_Chaam,GM1723,10058,Alphen Chaam,28.0701754385965,5.59007626234459,504,5.06991248365356,0.0172014887838245,0.27,0.5997621569190137,1.667327603890538
Eemsmond,GM1651,15656,Eemsmond,47.8927203065134,6.8869623897798204,1158,7.685670671002851,0.0173226256056281,0.25,0.7158425165822543,1.3969553034855178
Olst_Wijhe,GM1773,17957,Olst Wijhe,74.8366013071895,3.65316568372585,4705,26.6602447869447,0.01733907524932,0.26,1.5035359648649915,1.3129515083766108
Drechterland,GM0498,19384,Drechterland,36.6071428571429,2.8743801323801996,1338,6.953900524920741,0.0174627098383659,0.25,0.9295481915748972,1.3152588801515657
Opmeer,GM0432,11420,Opmeer,33.1658291457286,3.72929664596718,805,7.088139473452499,0.0175222329840626,0.24,1.2147604653755386,1.3160871964679914
Landerd,GM1685,15332,Landerd,13.0597014925373,21.0641672732815,100,0.6568575932737699,0.0176037834997372,0.27,1.0455637311381036,1.316087196467991
Berkelland,GM1859,44238,Berkelland,0.0,0.0,0,0.0,0.0176089831334245,0.23,0.7375188790414583,1.3558974941762636
Scherpenzeel,GM0279,9704,Scherpenzeel,20.1183431952663,7.416485208208661,151,1.57422852376981,0.0176188490408673,0.23,0.8431825657966269,1.3134075474473978
Noord_Beveland,GM1695,7382,Noord Beveland,47.9338842975207,1.57468662496353,1482,21.581476627348202,0.0176205038590359,0.25,0.4864538068933509,2.055693646199048
Gemert_Bakel,GM1652,30024,Gemert Bakel,73.8878143133462,3.29279860520649,6172,21.0929223198114,0.0176685690851303,0.25,0.908179292550612,1.3148335994078526
Bedum,GM0005,10479,Bedum,96.195652173913,1.74470782589741,4314,42.022209234365896,0.017923241768946,0.23,1.5766830437429131,1.251239630097793
Schinnen,GM0962,12954,Schinnen,46.9565217391304,76.9471911163759,103,0.8071467753310799,0.0180236658569077,0.25,0.8405189663219138,1.3133444027535295
Valkenburg_aan_de_Geul,GM0994,16440,Valkenburg aan de Geul,67.5675675675676,1.50627279371834,5608,34.326987819061,0.0181183815878068,0.26,0.7131304272787734,1.4022680308508066
Oldambt,GM1895,38108,Oldambt,0.0,0.0,0,0.0,0.0181282883079355,0.23,1.144408350450831,1.3160871964679912
Sluis,GM1714,23658,Sluis,16.6666666666667,7.41778510161393,736,3.3195020746888,0.018130976005773,0.27,0.7506911610563869,1.3321057338583566
Nunspeet,GM0302,26892,Nunspeet,62.24066390041491,2.85236145781373,5843,22.1342525948936,0.0182589590120463,0.25,1.1403783863563817,1.3160871964679914
Hardinxveld_Giessendam,GM0523,17872,Hardinxveld Giessendam,57.5757575757576,3.25436362233421,1682,9.32217480463338,0.018289641412182,0.24,0.5824231866827979,1.7169646107249241
Neerijnen,GM0304,12344,Neerijnen,37.6106194690266,7.5853572307836306,585,4.78723404255319,0.018494271685761,0.28,0.3645838447765961,2.0811188811188805
Roerdalen,GM1669,20700,Roerdalen,46.112600536193,4.5959049308961,1208,6.0180341752603,0.0185821750610272,0.24,0.5895370920479654,1.6962461115485477
Hattem,GM0244,12040,Hattem,56.108597285067894,1.5627611688819198,2149,18.174898511502,0.018690798376184,0.28,1.030128712604026,1.3160871964679914
Tynaarlo,GM1730,33280,Tynaarlo,12.2112211221122,54.395843951597996,107,0.33206095025292,0.0188064426031095,0.27,0.9593466032882754,1.3158202935089052
Westvoorne,GM0614,14257,Westvoorne,65.3846153846154,3.7838601420991997,2791,20.3381184872113,0.0189462945420097,0.33,0.8798859475205172,1.3142387275879384
Mook_en_Middelaar,GM0944,7775,Mook en Middelaar,53.1034482758621,3.89193232380911,265,3.51039872830839,0.0192078420982911,0.29,1.3237811865746367,1.316087196467991
Geertruidenberg,GM0779,21504,Geertruidenberg,0.0,0.0,0,0.0,0.0192821956368754,0.25,0.7116005944324021,1.4052826934435536
Voorst,GM0285,24199,Voorst,72.9257641921397,3.0152578173543,4840,20.4176334106729,0.0193208183927441,0.25,1.7812481714326809,1.1055620333130867
De_Fryske_Marren,GM1940,51585,De Fryske Marren,58.1275720164609,6.27753530087941,3581,7.118152182555459,0.0193209827462828,0.25,0.8248857529170687,1.312965573059377
Lingewaard,GM1705,46182,Lingewaard,24.8,3.46028242162879,2966,6.5781010889574,0.019406063563175,0.24,0.8903201573134844,1.3144625090227684
Bladel,GM1728,20063,Bladel,69.0104166666667,3.9014471626170297,1571,7.950404858299601,0.0194331983805668,0.25,1.5997011493501416,1.232987383822241
Losser,GM0168,22482,Losser,32.954545454545496,3.04705505260396,2580,11.7326057298772,0.0200090950432014,0.24,1.8963280779069644,1.0374236870437474
Leeuwarderadeel,GM0081,10108,Leeuwarderadeel,37.755102040816304,7.84359811605909,184,1.8831235288097399,0.0200593593286255,,0.9919669593094064,1.316087196467991
Bergen_NH,GM0373,29844,Bergen NH,39.032815198618295,5.25289518547586,828,2.86902286902287,0.02006237006237,0.34,2.078535721940865,0.9449697052239481
Raalte,GM0177,36904,Raalte,88.9192886456908,3.37049600762483,12568,34.6665195564627,0.0201632923263639,0.24,1.0784446093662998,1.3160871964679914
Tytsjerksteradiel,GM0737,31963,Tytsjerksteradiel,60.7535321821036,30.4716164305161,610,1.94465697526141,0.0203073195613363,0.23,0.9687758536383544,1.3159907507269246
Stein,GM0971,25059,Stein,87.5494071146245,1.34256030067531,12286,49.7973411154345,0.0205090791180285,0.23,2.08699147960958,0.941071144034217
Berg_en_Dal,GM1945,34764,Berg en Dal,79.2805755395683,0.50258751590696,21741,64.5497461476797,0.0206347792523974,0.27,1.240131967309926,1.3160871964679912
Kapelle,GM0678,12622,Kapelle,22.178988326848202,8.18554024077225,430,3.47615198059822,0.0207760711398544,0.24,1.173275786411144,1.3160871964679914
Woensdrecht,GM0873,21837,Woensdrecht,9.8876404494382,6.563181923014049,287,1.3512877254108,0.0209520222232685,0.26,1.0797599284217472,1.3160871964679914
Bellingwedde,GM0007,8919,Bellingwedde,76.24309392265191,19.1806151319778,259,3.01057770545159,0.0210391723817273,,1.0513194282541083,1.3160871964679912
Beemster,GM0370,9205,Beemster,77.38693467336681,3.0116232561986,2433,25.724254599281,0.0210403890886022,0.28,1.0348704497014434,1.3160871964679914
Hulst,GM0677,27395,Hulst,31.2611012433393,10.2963108561029,513,1.92871644484548,0.0211670050379727,0.26,0.908592245244012,1.3148420074863851
Tholen,GM0716,25527,Tholen,54.961832061068705,4.12763786668646,2111,8.55244500263339,0.0212291860794879,0.24,1.0237701548526297,1.3160871964679912
Leudal,GM1640,35878,Leudal,25.9757738896366,91.1367400687227,205,0.58884356867926,0.0213419888550583,0.24,0.9974676198278284,1.3160871964679914
Texel,GM0448,13545,Texel,74.5454545454545,4.28707765676387,2154,16.8044936807614,0.0214542050241847,0.27,1.4653540748408616,1.316087196467991
Stadskanaal,GM0037,32252,Stadskanaal,61.2184249628529,10.6975270586203,2053,6.55073388640715,0.0214741544352265,0.23,1.0562166185312738,1.3160871964679914
Hof_van_Twente,GM1735,35011,Hof van Twente,77.4149659863946,3.55972792000086,10994,32.4086902691389,0.0216667157975414,0.27,0.7091435349225186,1.4101517545517221
Zundert,GM0879,21657,Zundert,76.7590618336887,6.12462803487612,4832,22.7206470118023,0.0220529458785912,0.28,0.947843534214183,1.315607754519583
Leek,GM0022,19643,Leek,72.7058823529412,3.1101954281228297,3452,17.9212958155955,0.0220641677915065,0.25,1.298672003326813,1.3160871964679914
Steenbergen,GM0851,23970,Steenbergen,35.5212355212355,3.77647308978126,1933,8.24025918663143,0.0220820189274447,0.25,0.727867638747516,1.37387616479386
Oudewater,GM0589,10187,Oudewater,67.84140969162999,3.3074269430841103,2114,20.8707671043538,0.0224108993977687,0.28,0.977360071501444,1.3160871964679917
Súdwest_Fryslân,GM1900,84158,Súdwest Fryslân,67.4291938997821,2.74879897494417,24720,30.306373901209998,0.0225091029460443,0.25,0.8156410893373259,1.3127347201829493
Deurne,GM0762,31933,Deurne,80.7042253521127,4.44275369590596,5716,18.2707367748122,0.0226945820680837,0.25,1.127998309047654,1.3160871964679917
Oost_Gelre,GM1586,29634,Oost Gelre,74.7787610619469,3.38082255880024,6884,23.8027730714706,0.0234431727810241,0.23,0.7439947969707794,1.3440954211932141
Oud_Beijerland,GM0584,24015,Oud Beijerland,25.765765765765803,10.5490808797418,481,2.04047002927078,0.0235438849531243,0.25,1.2630935838082442,1.3160871964679914
Asten,GM0743,16714,Asten,85.8611825192802,3.6276840216158797,5148,31.2378640776699,0.0236043689320388,0.26,0.9584860569609106,1.3158045699811687
Loon_op_Zand,GM0809,23093,Loon op Zand,67.5373134328358,2.47167944743918,5876,25.8945884011987,0.0236206592631764,0.25,0.9648900756670952,1.3159209091696775
Landgraaf,GM0882,37458,Landgraaf,49.4833524684271,2.43971058220587,7680,20.903647250952602,0.0237071311921611,0.23,0.9884144283295564,1.3160871964679912
Castricum,GM0383,35216,Castricum,32.886723507917196,3.38258569227211,3544,10.2724637681159,0.0237971014492753,0.28,0.5868318055877764,1.7040657825258645
Midden_Drenthe,GM1731,33399,Midden Drenthe,78.5987261146497,5.83721605910464,6360,19.5722418833667,0.0241575627019541,0.24,1.1991157466236415,1.316087196467991
Peel_en_Maas,GM1894,43347,Peel en Maas,72.3032069970845,4.5149039771414,11157,26.1969053041865,0.0241611683768109,0.25,0.7147794830684667,1.3990328817317395
Overbetuwe,GM1734,47394,Overbetuwe,67.4624226348364,1.5573593545114,18592,40.151171579743,0.0244250080984774,0.25,0.6647177106805376,1.504398008255565
Coevorden,GM0109,35286,Coevorden,84.9347568208778,5.586422445840309,8673,25.3071109684573,0.0245980566659858,0.26,1.4425716863620297,1.3160871964679914
Wijdemeren,GM1696,23447,Wijdemeren,26.725663716814203,4.38490033091368,2067,9.02383654937571,0.024666026368637,0.33,1.5597916913316388,1.2649763618918752
Montferland,GM1955,35316,Montferland,85.1461988304094,2.23382128670845,11927,34.5159890030386,0.0247431630733613,0.24,0.7460179248162689,1.340450365514049
Nieuwkoop,GM0569,27914,Nieuwkoop,61.4814814814815,3.25956405074996,4121,15.1234907703035,0.0247715512495871,0.28,0.9407115259760176,1.3154733679721289
Echt_Susteren,GM1711,31815,Echt_Susteren,80.0514800514801,3.3275859763062297,8779,28.411922715945497,0.0251464448687659,0.24,0.7049290009617676,1.4185825787216202
Lingewaal,GM0733,11158,Lingewaal,92.057761732852,2.78491770877175,1104,10.1657458563536,0.0255064456721915,0.26,0.7335167003436085,1.3632954771603154
Steenwijkerland,GM1708,43448,Steenwijkerland,77.1507863089732,4.59603507455838,5473,12.9247845082064,0.0255283976856771,0.25,0.8657235236925711,1.313926357770101
Kaag_en_Braassem,GM1884,26374,Kaag en Braassem,66.76737160120851,2.7089074609435,6308,24.4268897149938,0.0256350681536555,0.27,0.6860629826573337,1.4575921238698686
Son_en_Breugel,GM0848,16626,Son en Breugel,55.9241706161137,5.29417521707711,1634,10.0104147521902,0.0258530907308705,0.27,0.6224048933354432,1.606671172909711
Binnenmaas,GM0585,29122,Binnenmaas,36.424731182795696,75.3276726236808,171,0.5969628207366,0.0259731192180136,0.27,0.8085719676486959,1.3125546321897918
Lisse,GM0553,22717,Lisse,81.9897084048027,2.91635671659914,9427,42.3190878075058,0.0261716645717364,0.26,1.7320705695294123,1.1374412270238683
Weststellingwerf,GM0098,25608,Weststellingwerf,85.16228748068009,4.41789564669395,7393,30.0077119779194,0.0262613142833948,0.24,0.5511192463317973,1.8144893444674899
Harlingen,GM0072,15860,Harlingen,86.6004962779156,3.5144129892780103,4847,31.6963117970181,0.02635364896678,0.27,1.2981695627902967,1.316087196467991
Heumen,GM0252,16475,Heumen,86.0788863109049,1.64714632186858,7702,47.417349011881996,0.0265345071723203,0.27,0.5748335708486764,1.7396339579186597
Aalten,GM0197,27047,Aalten,80.20086083213769,4.04836700451976,7634,29.155209288114904,0.0266193095019859,0.22,0.966943216356997,1.3159578815129913
Schagen,GM0441,46193,Schagen,70.1652892561983,2.1037833279102003,17031,37.711742432629904,0.0267930293837603,0.25,1.5664248996904315,1.2595466416427463
Brielle,GM0501,16833,Brielle,64.2201834862385,2.76675127476376,4524,27.9173094723851,0.0269052761493366,0.25,1.276593055772523,1.3160871964679917
Noordwijkerhout,GM0576,16318,Noordwijkerhout,85.7471264367816,1.17381360679338,10066,62.580043518806306,0.027043829654958,0.28,1.1921969119906015,1.3160871964679914
Vught,GM0865,26183,Vught,72.9377713458755,3.7433214879872905,5036,19.7211779448622,0.0270598370927318,0.35,0.9609798598593596,1.315850058219455
Valkenswaard,GM0858,30516,Valkenswaard,44.1140024783147,5.335455560412259,3337,11.2300185091705,0.0271580010095911,0.26,1.3309354141244296,1.3160871964679919
Medemblik,GM0420,44058,Medemblik,56.71031096563009,8.94332948041661,5547,12.8159512037337,0.0282334457742248,0.25,0.6178883883371035,1.618415265402959
Bloemendaal,GM0377,22826,Bloemendaal,44.7166921898928,5.700604679106211,1202,5.25395576536411,0.0285427047818865,0.45,2.351973028748215,0.8331037504649794
Ermelo,GM0233,26590,Ermelo,82.8877005347594,1.96169276419429,10370,39.7150626172877,0.0286469304124698,0.27,0.6784950501340387,1.4738501037000151
Waterland,GM0852,17290,Waterland,39.0143737166324,4.6112145596804,1500,8.919015340706391,0.02895706980616,0.28,0.6801886380453298,1.4701803941825864
Laren,GM0417,11088,Laren,37.9746835443038,8.576342993968,210,1.9356622730205502,0.0291271084892616,0.52,1.650339139652407,1.1946259880490788
Reimerswaal,GM0703,22356,Reimerswaal,54.945054945054906,5.33659339634555,2487,11.4266023432116,0.0292671720652423,0.26,0.835093584987984,1.3132145399779047
